,#loc_id,ags,ascii,name,lat,lon,amt,plz,vorwahl,einwohner,flaeche,kz,typ,level,of,invalid
8564,20981,09377141,MITTERTEICH,Mitterteich,49.9486,12.2383,Verwaltungsgemeinschaft Mitterteich,95666,09633,7194.0,39.0,TIR,Stadt,6.0,473.0,
8571,24996,09377154,TIRSCHENREUTH,Tirschenreuth,49.8825,12.3331,,95643,09631,9446.0,104.0,TIR,Stadt,6.0,473.0,
8572,25571,09377157,WALDERSHOF,Waldershof,49.9833,12.0667,,95679,09231,4635.0,60.0,TIR,Stadt,6.0,473.0,
8573,25594,09377158,WALDSASSEN,Waldsassen,50.005,12.3028,,95652,09632,7501.0,67.0,TIR,Stadt,6.0,473.0,
8576,690,09461,BAMBERG,Bamberg,49.894263,10.88555,,,,,55.0,BA,Stadt,5.0,167.0,
8577,14072,09461000,BAMBERG,Bamberg,49.894263,10.88555,,"96047,96049,96050,96052",0951,69950.0,55.0,BA,Stadt,6.0,690.0,
8578,223,09462,BAYREUTH,Bayreuth,49.9481,11.5783,,,,,67.0,BT,Stadt,5.0,167.0,
8579,14170,09462000,BAYREUTH,Bayreuth,49.9481,11.5783,,"95444,95445,95447,95448",0921,73831.0,67.0,BT,Stadt,6.0,223.0,
8580,226,09463,COBURG,Coburg,50.2667,10.9667,,,,,48.0,CO,Stadt,5.0,167.0,
8581,15311,09463000,COBURG,Coburg,50.2667,10.9667,,96450,09561,42024.0,48.0,CO,Stadt,6.0,226.0,
8582,228,09464,HOF,Hof,50.3167,11.9167,,,,,58.0,HO,Stadt,5.0,167.0,
8583,18471,09464000,HOF,Hof an der Saale,50.3167,11.9167,,"95028,95030,95032",09281,48918.0,58.0,HO,Stadt,6.0,228.0,
8586,14159,09471115,BAUNACH,Baunach,49.9833,10.85,Verwaltungsgemeinschaft Baunach,96148,09544,3947.0,26.0,BA,Stadt,6.0,451.0,
8596,17822,09471140,HALLSTADT,Hallstadt,49.9333,10.8833,,96103,0951,8494.0,15.0,BA,Stadt,6.0,451.0,
8611,23677,09471185,SCHESSLITZ,Scheßlitz,49.9767,11.0339,,96110,09542,7168.0,95.0,BA,Stadt,6.0,451.0,
8620,23772,09471220,SCHLUESSELFELD,Schlüsselfeld,49.7667,10.6333,,96132,09552,5871.0,70.0,BA,Stadt,6.0,451.0,
8624,13873,09472116,BAD BERNECK,Bad Berneck im Fichtelgebirge,50.05,11.6667,,95460,09273,4719.0,34.0,BT,Stadt,6.0,453.0,
8625,14426,09472118,BETZENSTEIN,Betzenstein,49.6833,11.4167,Verwaltungsgemeinschaft Betzenstein,91282,09244,2555.0,52.0,BT,Stadt,6.0,453.0,
8628,15339,09472127,CREUSSEN,Creußen,49.85,11.6167,Verwaltungsgemeinschaft Creußen,95473,09270,4778.0,58.0,BT,Stadt,6.0,453.0,
8632,16878,09472139,GEFREES,Gefrees,50.1,11.75,,95482,09254,4798.0,50.0,BT,Stadt,6.0,453.0,
8635,17195,09472143,GOLDKRONACH,Goldkronach,50.0167,11.6833,,95497,09273,3698.0,23.0,BT,Stadt,6.0,453.0,
8638,18588,09472154,HOLLFELD,Hollfeld,49.9386,11.2925,Verwaltungsgemeinschaft Hollfeld,96142,09274,5230.0,81.0,BT,Stadt,6.0,453.0,
8644,22352,09472175,PEGNITZ,Pegnitz,49.7564,11.545,,91257,09241,14137.0,100.0,BT,Stadt,6.0,453.0,
8647,22588,09472179,POTTENSTEIN,"Pottenstein, Oberfranken",49.7722,11.4092,,91278,09243,5455.0,73.0,BT,Stadt,6.0,453.0,
8652,25539,09472197,WAISCHENFELD,Waischenfeld,49.85,11.35,,91344,09202,3195.0,56.0,BT,Stadt,6.0,453.0,
8664,21565,09473151,NEUSTADT,Neustadt bei Coburg,50.3167,11.1167,,96465,09568,16574.0,62.0,CO,Stadt,6.0,455.0,
8666,13975,09473158,BAD RODACH,Bad Rodach,50.3333,10.7833,,96476,09564,6498.0,78.0,CO,Stadt,6.0,455.0,
8667,23203,09473159,ROEDENTAL,Rödental,50.2833,11.0667,,96472,09563,13879.0,50.0,CO,Stadt,6.0,455.0,
8668,24220,09473165,SESSLACH,Seßlach,50.1833,10.85,,96145,09569,4082.0,73.0,CO,Stadt,6.0,455.0,
8675,15910,09474121,EBERMANNSTADT,Ebermannstadt,49.7822,11.1811,Verwaltungsgemeinschaft Ebermannstadt,91320,09194,6839.0,50.0,FO,Stadt,6.0,459.0,
8679,16568,09474126,FORCHHEIM,"Forchheim, Oberfranken",49.7231,11.0669,,91301,09191,30538.0,44.0,FO,Stadt,6.0,459.0,
8681,17268,09474132,GRAEFENBERG,"Gräfenberg, Oberfranken",49.65,11.25,Verwaltungsgemeinschaft Gräfenberg,91322,09192,4106.0,38.0,FO,Stadt,6.0,459.0,
8710,18137,09475136,HELMBRECHTS,"Helmbrechts, Oberfranken",50.2333,11.7,,95233,09252,9470.0,59.0,HO,Stadt,6.0,462.0,
8715,20193,09475146,LICHTENBERG,"Lichtenberg, Oberfranken",50.3833,11.6667,"Verwaltungsgemeinschaft Lichtenberg, Oberpfalz",95192,09288,1147.0,9.0,HO,Stadt,6.0,462.0,
8716,21175,09475154,MUENCHBERG,"Münchberg, Oberfranken",50.2,11.7833,,95213,09251,11521.0,69.0,HO,Stadt,6.0,462.0,
8717,21252,09475156,NAILA,Naila,50.3167,11.7,,95119,09282,8435.0,37.0,HO,Stadt,6.0,462.0,
8720,22888,09475162,REHAU,"Rehau, Oberfranken",50.25,12.0333,,95111,09283,9929.0,80.0,HO,Stadt,6.0,462.0,
8721,23630,09475165,SCHAUENSTEIN,Schauenstein,50.2667,11.75,Verwaltungsgemeinschaft Schauenstein,95197,09252,2149.0,27.0,HO,Stadt,6.0,462.0,
8722,24039,09475168,SCHWARZENBACH,Schwarzenbach an der Saale,50.2167,11.9333,,95126,09284,7838.0,59.0,HO,Stadt,6.0,462.0,
8723,24038,09475169,SCHWARZENBACHAW,Schwarzenbach am Wald,50.2833,11.6167,,95131,09289,5169.0,37.0,HO,Stadt,6.0,462.0,
8724,24177,09475171,SELBITZ,"Selbitz, Oberfranken",50.3167,11.75,,95152,09280,4740.0,28.0,HO,Stadt,6.0,462.0,
8732,19712,09476145,KRONACH,"Kronach, Oberfranken",50.2333,11.3167,,96317,09261,18165.0,67.0,KC,Stadt,6.0,232.0,
8734,20428,09476152,LUDWIGSSTADT,Ludwigsstadt,50.4833,11.4,,96337,09263,3797.0,57.0,KC,Stadt,6.0,232.0,
8744,24908,09476180,TEUSCHNITZ,Teuschnitz,50.3833,11.3833,Verwaltungsgemeinschaft Teuschnitz,96358,09268,2228.0,34.0,KC,Stadt,6.0,232.0,
8747,25618,09476184,WALLENFELS,"Wallenfels, Oberfranken",50.2667,11.4667,,96346,09262,3108.0,46.0,KC,Stadt,6.0,232.0,
8757,19802,09477128,KULMBACH,Kulmbach,50.1,11.45,,95326,09221,27592.0,93.0,KU,Stadt,6.0,235.0,
8758,19816,09477129,KUPFERBERG,"Kupferberg, Oberfranken",50.1333,11.5833,Verwaltungsgemeinschaft Untersteinach,95362,09227,1117.0,8.0,KU,Stadt,6.0,235.0,
8767,24449,09477156,STADTSTEINACH,Stadtsteinach,50.1667,11.5,Verwaltungsgemeinschaft Stadtsteinach,95346,09225,3429.0,40.0,KU,Stadt,6.0,235.0,
8775,15193,09478116,BURGKUNSTADT,Burgkunstadt,50.1333,11.25,,96224,09572,6915.0,41.0,LIF,Stadt,6.0,238.0,
8778,20196,09478139,LICHTENFELS,"Lichtenfels, Bayern",50.146271999999996,11.06373,,96215,09571,21389.0,122.0,LIF,Stadt,6.0,238.0,
8783,13997,09478165,BAD STAFFELSTEIN,Bad Staffelstein,50.1,10.9833,,96231,09573,10697.0,99.0,LIF,Stadt,6.0,238.0,
8784,25858,09478176,WEISMAIN,Weismain,50.0833,11.2333,,96260,09575,4799.0,90.0,LIF,Stadt,6.0,238.0,
8787,13748,09479112,ARZBERG,"Arzberg, Oberfranken",50.0667,12.2,,95659,09233,6043.0,43.0,WUN,Stadt,6.0,240.0,
8789,18488,09479127,HOHENBERG,Hohenberg an der Eger,50.1,12.2333,Verwaltungsgemeinschaft Schirnding,95691,09233,1531.0,8.0,WUN,Stadt,6.0,240.0,
8790,19280,09479129,KIRCHENLAMITZ,Kirchenlamitz,50.15,11.95,,95158,09285,3901.0,48.0,WUN,Stadt,6.0,240.0,
8791,20655,09479135,MARKTLEUTHEN,Marktleuthen,50.1333,12.0,,95168,09285,3623.0,35.0,WUN,Stadt,6.0,240.0,
8792,20659,09479136,MARKTREDWITZ,Marktredwitz,50.005,12.0811,,95615,09231,18087.0,50.0,WUN,Stadt,6.0,240.0,
8796,23916,09479150,SCHOENWALD,"Schönwald, Oberfranken",50.2,12.1,,95173,09287,3697.0,19.0,WUN,Stadt,6.0,240.0,
8797,24174,09479152,SELB,Selb,50.1667,12.1333,,95100,09287,17068.0,62.0,WUN,Stadt,6.0,240.0,
8801,25881,09479166,WEISSENSTADT,Weißenstadt,50.1,11.8667,,95163,09253,3543.0,42.0,WUN,Stadt,6.0,240.0,
8802,26486,09479169,WUNSIEDEL,Wunsiedel im Fichtelgebirge,50.0333,12.0167,,95632,09232,10154.0,55.0,WUN,Stadt,6.0,240.0,
8804,605,09561,ANSBACH,Ansbach,49.3,10.5833,,,,,100.0,AN,Stadt,5.0,164.0,
8805,13694,09561000,ANSBACH,"Ansbach, Mittelfranken",49.3,10.5833,,91522,0981,40662.0,100.0,AN,Stadt,6.0,605.0,
8806,608,09562,ERLANGEN,Erlangen,49.5897,11.0039,,,,,77.0,ER,Stadt,5.0,164.0,
8807,16280,09562000,ERLANGEN,Erlangen,49.5977,11.0039,,"91052,91054,91056,91058",09131,103184.0,77.0,ER,Stadt,6.0,608.0,
8808,612,09563,FUERTH,Fürth,49.4667,10.9667,,,,,63.0,FÜ,Stadt,5.0,164.0,
8809,16765,09563000,FUERTH,"Fürth, Bayern",49.4667,10.9667,,"90762,90763,90765,90766,90768",0911,113849.0,63.0,FÜ,Stadt,6.0,612.0,
8810,616,09564,NUERNBERG,Nürnberg,49.4478,11.0683,,,,,186.0,N,Stadt,5.0,164.0,
8811,21835,09564000,NUERNBERG,Nürnberg,49.4478,11.0683,,"90403,90402,90408,90409,90411,90419,90425,90427,90429,90431,90439,90441,90443,90449,90451,90453,90455,90459,90461,90469,90471,90473,90475,90478,90480,90482,90489,90491",0911,492206.0,186.0,N,Stadt,6.0,616.0,
8812,620,09565,SCHWABACH,Schwabach,49.3292,11.0256,,,,,41.0,SC,Stadt,5.0,164.0,
8813,23987,09565000,SCHWABACH,Schwabach,49.3292,11.0256,,91126,09122,38952.0,41.0,SC,Stadt,6.0,620.0,
8827,15639,09571136,DINKELSBUEHL,Dinkelsbühl,49.0667,10.3167,,91550,09851,11657.0,75.0,AN,Stadt,6.0,389.0,
8831,16481,09571145,FEUCHTWANGEN,Feuchtwangen,49.1667,10.3333,,91555,09852,12293.0,137.0,AN,Stadt,6.0,389.0,
8836,18091,09571165,HEILSBRONN,Heilsbronn,49.3333,10.8,,91560,09872,9413.0,62.0,AN,Stadt,6.0,389.0,
8837,18240,09571166,HERRIEDEN,Herrieden,49.2333,10.5167,,91567,09825,7726.0,82.0,AN,Stadt,6.0,389.0,
8841,20176,09571174,LEUTERSHAUSEN,"Leutershausen, Mittelfranken",49.3,10.4167,,91578,09823,5642.0,84.0,AN,Stadt,6.0,389.0,
8843,20841,09571177,MERKENDORF,"Merkendorf, Mittelfranken",49.2,10.7,,91732,09826,2840.0,26.0,AN,Stadt,6.0,389.0,
8850,22181,09571189,ORNBAU,Ornbau,49.1667,10.65,Verwaltungsgemeinschaft Triesdorf,91737,09826,1690.0,15.0,AN,Stadt,6.0,389.0,
8853,23347,09571193,ROTHENBURG,Rothenburg ob der Tauber,49.3833,10.1833,,91541,09861,11297.0,42.0,AN,Stadt,6.0,389.0,
8856,23700,09571198,SCHILLINGSFUERST,"Schillingsfürst, Mittelfranken",49.2833,10.2667,Verwaltungsgemeinschaft Schillingsfürst,91583,09868,2850.0,28.0,AN,Stadt,6.0,389.0,
8861,25736,09571214,WASSERTRUEDINGEN,Wassertrüdingen,49.05,10.6,,91717,09832,6129.0,54.0,AN,Stadt,6.0,389.0,
8869,26235,09571226,WINDSBACH,Windsbach,49.25,10.8167,,91575,09871,6175.0,68.0,AN,Stadt,6.0,389.0,
8872,26391,09571229,WOLFRAMS-ESCHENBACH,Wolframs-Eschenbach,49.2333,10.7333,Verwaltungsgemeinschaft Wolframs-Eschenbach,91639,09875,2877.0,25.0,AN,Stadt,6.0,389.0,
8876,14046,09572115,BAIERSDORF,"Baiersdorf, Mittelfranken",49.66,11.0303,,91083,09133,7147.0,12.0,ERH,Stadt,6.0,392.0,
8884,18272,09572132,HERZOGENAURACH,Herzogenaurach,49.55,10.8833,,91074,09132,23036.0,48.0,ERH,Stadt,6.0,392.0,
8886,18423,09572135,HOECHSTADT,Höchstadt an der Aisch,49.7,10.8,,91315,09193,13427.0,71.0,ERH,Stadt,6.0,392.0,
8903,19950,09573120,LANGENZENN,Langenzenn,49.5,10.8,,90579,09101,10671.0,46.0,FÜ,Stadt,6.0,602.0,
8904,21857,09573122,OBERASBACH,Oberasbach bei Nürnberg,49.4333,10.95,,90522,0911,17133.0,12.0,FÜ,Stadt,6.0,602.0,
8909,24526,09573127,STEIN,Stein bei Nürnberg,49.4167,11.0167,,90547,0911,14025.0,20.0,FÜ,Stadt,6.0,602.0,
8913,26641,09573134,ZIRNDORF,"Zirndorf, Mittelfranken",49.45,10.95,,90513,0911,25171.0,29.0,FÜ,Stadt,6.0,602.0,
8916,13541,09574112,ALTDORF,Altdorf bei Nürnberg,49.3875,11.3572,,90518,09187,15312.0,49.0,LAU,Stadt,6.0,626.0,
8923,18248,09574132,HERSBRUCK,Hersbruck,49.5125,11.4339,,91217,09151,12421.0,23.0,LAU,Stadt,6.0,626.0,
8925,20012,09574138,LAUF,Lauf an der Pegnitz,49.5103,11.2775,,91207,09123,26304.0,60.0,LAU,Stadt,6.0,626.0,
8933,23233,09574152,ROETHENBACH,Röthenbach an der Pegnitz,49.485,11.2475,,90552,0911,12155.0,14.0,LAU,Stadt,6.0,626.0,
8939,25358,09574160,VELDEN,"Velden, Mittelfranken",49.6167,11.5167,"Verwaltungsgemeinschaft Velden, Mittelfranken",91235,09152,1851.0,21.0,LAU,Stadt,6.0,626.0,
8943,14014,09575112,BAD WINDSHEIM,Bad Windsheim,49.5,10.4167,,91438,09841,11951.0,78.0,NEA,Stadt,6.0,623.0,
8945,15177,09575115,BURGBERNHEIM,Burgbernheim,49.45,10.3167,Verwaltungsgemeinschaft Burgbernheim,91593,09843,2962.0,42.0,NEA,Stadt,6.0,623.0,
8969,21560,09575153,NEUSTADT,Neustadt an der Aisch,49.5833,10.6,,91413,09161,12228.0,61.0,NEA,Stadt,6.0,623.0,
8973,23649,09575161,SCHEINFELD,Scheinfeld,49.6667,10.4667,Verwaltungsgemeinschaft Scheinfeld,91443,09162,4680.0,45.0,NEA,Stadt,6.0,623.0,
8978,25198,09575168,UFFENHEIM,Uffenheim,49.5333,10.25,Verwaltungsgemeinschaft Uffenheim,97215,09842,6183.0,59.0,NEA,Stadt,6.0,623.0,
8982,13358,09576111,ABENBERG,"Abenberg, Mittelfranken",49.25,10.9667,,91183,09873,5558.0,48.0,RH,Stadt,6.0,629.0,
8986,17327,09576122,GREDING,Greding,49.0483,11.3614,,91171,08463,7203.0,104.0,RH,Stadt,6.0,629.0,
8987,18049,09576126,HEIDECK,"Heideck, Mittelfranken",49.1167,11.1167,,91180,09177,4927.0,59.0,RH,Stadt,6.0,629.0,
8988,18343,09576127,HILPOLTSTEIN,"Hilpoltstein, Mittelfranken",49.19,11.1886,,91161,09174,13192.0,89.0,RH,Stadt,6.0,629.0,
8994,23337,09576143,ROTH,"Roth, Mittelfranken",49.245,11.0911,,91154,09171,25071.0,96.0,RH,Stadt,6.0,629.0,
8995,24384,09576147,SPALT,Spalt,49.1667,10.9167,,91174,09175,5106.0,56.0,RH,Stadt,6.0,629.0,
9005,16127,09577125,ELLINGEN,"Ellingen, Bayern",49.0667,10.9667,Verwaltungsgemeinschaft Ellingen,91792,09141,3761.0,31.0,WUG,Stadt,6.0,632.0,
9008,17697,09577136,GUNZENHAUSEN,Gunzenhausen am Altmühlsee,49.1,10.75,,91710,09831,16564.0,83.0,WUG,Stadt,6.0,632.0,
9016,22316,09577158,PAPPENHEIM,"Pappenheim, Mittelfranken",48.9333,10.9667,,91788,09143,4353.0,64.0,WUG,Stadt,6.0,632.0,
9023,25083,09577173,TREUCHTLINGEN,Treuchtlingen,48.95,10.9167,,91757,09142,13221.0,103.0,WUG,Stadt,6.0,632.0,
9024,25873,09577177,WEISSENBURG,Weißenburg in Bayern,49.0333,10.9833,,91781,09141,17778.0,98.0,WUG,Stadt,6.0,632.0,
9027,494,09661,ASCHAFFENBURG,Aschaffenburg,49.9739,9.14917,,,,,63.0,AB,Stadt,5.0,170.0,
9028,13756,09661000,ASCHAFFENBURG,Aschaffenburg,49.9739,9.14917,,"63739,63741,63743",06021,68833.0,63.0,AB,Stadt,6.0,494.0,
9029,497,09662,SCHWEINFURT,Schweinfurt,50.05,10.2333,,,,,36.0,SW,Stadt,5.0,170.0,
9030,24062,09662000,SCHWEINFURT,Schweinfurt,50.05,10.2333,,"97412,97421,97422,97424",09721,54402.0,36.0,SW,Stadt,6.0,497.0,
9031,502,09663,WUERZBURG,Würzburg,49.7878,9.936110000000001,,,,,88.0,WÜ,Stadt,5.0,170.0,
9032,26466,09663000,WUERZBURG,Würzburg,49.7878,9.936110000000001,,"97070,97072,97074,97076,97078,97080,97082,97084",0931,133018.0,88.0,WÜ,Stadt,6.0,502.0,
9034,13647,09671111,ALZENAU,Alzenau in Unterfranken,50.0833,9.06667,,63755,06023,19010.0,59.0,AB,Stadt,6.0,478.0,
9069,13884,09672113,BAD BRUECKENAU,Bad Brückenau,50.3085,9.7899,,97769,09741,7217.0,24.0,KG,Stadt,6.0,481.0,
9070,13935,09672114,BAD KISSINGEN,Bad Kissingen,50.2,10.0833,,97688,0971,21389.0,59.0,KG,Stadt,6.0,481.0,
9076,17851,09672127,HAMMELBURG,Hammelburg,50.11817,9.89184,,97762,09732,11925.0,129.0,KG,Stadt,6.0,481.0,
9079,21191,09672135,MUENNERSTADT,Münnerstadt,50.25,10.1833,,97702,09733,8033.0,93.0,KG,Stadt,6.0,481.0,
9095,13964,09673114,BAD NEUSTADT,Bad Neustadt an der Saale,50.3333,10.2167,,97616,09771,16179.0,37.0,NES,Stadt,6.0,265.0,
9097,14550,09673117,BISCHOFSHEIM,Bischofsheim an der Rhön,50.4,10.0167,,97653,09772,5057.0,68.0,NES,Stadt,6.0,265.0,
9098,16524,09673123,FLADUNGEN,Fladungen,50.5167,10.15,Verwaltungsgemeinschaft Fladungen,97650,09778,2296.0,46.0,NES,Stadt,6.0,265.0,
9108,13939,09673141,BAD KOENIGSHOFEN,Bad Königshofen im Grabfeld,50.3,10.4833,,97631,09761,7043.0,70.0,NES,Stadt,6.0,265.0,
9109,20810,09673142,MELLRICHSTADT,Mellrichstadt,50.4333,10.3167,Verwaltungsgemeinschaft Mellrichstadt,97638,09776,6204.0,56.0,NES,Stadt,6.0,265.0,
9114,22234,09673153,OSTHEIM,Ostheim vor der Rhön,50.4667,10.2167,Verwaltungsgemeinschaft Ostheim vor der Rhön,97645,09777,3604.0,41.0,NES,Stadt,6.0,265.0,
9137,15911,09674130,EBERN,Ebern,50.0833,10.8,Verwaltungsgemeinschaft Ebern,96106,09531,7434.0,95.0,HAS,Stadt,6.0,486.0,
9138,16161,09674133,ELTMANN,Eltmann,49.9667,10.6667,,97483,09522,5517.0,40.0,HAS,Stadt,6.0,486.0,
9140,17958,09674147,HASSFURT,Haßfurt,50.0333,10.5,,97437,09521,13539.0,53.0,HAS,Stadt,6.0,486.0,
9141,18478,09674149,HOFHEIM,Hofheim in Unterfranken,50.1333,10.5333,Verwaltungsgemeinschaft Hofheim in Unterfranken,97461,09523,5233.0,56.0,HAS,Stadt,6.0,486.0,
9146,19521,09674164,KOENIGSBERG,Königsberg in Bayern,50.0833,10.5833,,97486,09525,3741.0,62.0,HAS,Stadt,6.0,486.0,
9156,26553,09674221,ZEIL,Zeil am Main,50.0167,10.6,,97475,09524,5904.0,36.0,HAS,Stadt,6.0,486.0,
9164,15540,09675117,DETTELBACH,Dettelbach,49.8,10.1833,,97337,09324,6884.0,61.0,KT,Stadt,6.0,490.0,
9167,18855,09675139,IPHOFEN,Iphofen,49.6833,10.2833,Verwaltungsgemeinschaft Iphofen,97346,09323,4419.0,78.0,KT,Stadt,6.0,490.0,
9168,19345,09675141,KITZINGEN,Kitzingen,49.7333,10.1667,,97318,09321,21116.0,47.0,KT,Stadt,6.0,490.0,
9170,20549,09675144,MAINBERNHEIM,Mainbernheim,49.71,10.2167,,97350,09323,2314.0,12.0,KT,Stadt,6.0,490.0,
9172,20646,09675147,MARKTBREIT,Marktbreit,49.6683166666667,10.1435833333333,Verwaltungsgemeinschaft Marktbreit,97340,09332,3757.0,20.0,KT,Stadt,6.0,490.0,
9174,20665,09675149,MARKTSTEFT,Marktsteft,49.69952,10.137075999999999,Verwaltungsgemeinschaft Marktbreit,97342,09326,1768.0,10.0,KT,Stadt,6.0,490.0,
9178,22629,09675158,PRICHSENSTADT,Prichsenstadt,49.8167,10.35,,97357,09383,3223.0,49.0,KT,Stadt,6.0,490.0,
9186,25453,09675174,VOLKACH,Volkach,49.8667,10.2333,Verwaltungsgemeinschaft Volkach,97332,09381,9444.0,60.0,KT,Stadt,6.0,490.0,
9192,13662,09676112,AMORBACH,Amorbach,49.6442,9.22028,,63916,09373,4145.0,51.0,MIL,Stadt,6.0,512.0,
9198,16288,09676122,ERLENBACH,Erlenbach am Main,49.8039,9.163889999999999,,63906,09372,10173.0,16.0,MIL,Stadt,6.0,512.0,
9207,19448,09676134,KLINGENBERG,Klingenberg am Main,49.7842,9.186110000000001,,63911,09372,6305.0,21.0,MIL,Stadt,6.0,512.0,
9210,20937,09676139,MILTENBERG,Miltenberg,49.7039,9.264439999999999,,63897,09371,9635.0,60.0,MIL,Stadt,6.0,512.0,
9215,21945,09676145,OBERNBURG,Obernburg am Main,49.84,9.14139,,63785,06022,8856.0,25.0,MIL,Stadt,6.0,512.0,
9219,24447,09676158,STADTPROZELTEN,Stadtprozelten,49.7881,9.41361,Verwaltungsgemeinschaft Stadtprozelten,97909,09392,1700.0,11.0,MIL,Stadt,6.0,512.0,
9222,26362,09676169,WOERTH,Wörth am Main,49.7947,9.153889999999999,,63939,09372,4936.0,16.0,MIL,Stadt,6.0,512.0,
9224,32380,09677114,ARNSTEIN,"Arnstein, Unterfranken",49.978,9.9638,,97450,09363,8343.0,112.0,MSP,Stadt,6.0,507.0,
9234,16929,09677131,GEMUENDEN,Gemünden am Main,50.05,9.7,,97737,09351,11314.0,75.0,MSP,Stadt,6.0,507.0,
9241,19108,09677148,KARLSTADT,"Karlstadt, Main",49.9603,9.772219999999999,,97753,09353,15175.0,98.0,MSP,Stadt,6.0,507.0,
9245,20372,09677155,LOHR,Lohr am Main,49.9936,9.578330000000001,,97816,09352,16020.0,90.0,MSP,Stadt,6.0,507.0,
9246,20651,09677157,MARKTHEIDENFELD,Marktheidenfeld,49.8442,9.60389,,97828,09391,11027.0,36.0,MSP,Stadt,6.0,507.0,
9255,23106,09677177,RIENECK,Rieneck,50.1,9.65,,97794,09354,2112.0,26.0,MSP,Stadt,6.0,507.0,
9257,23349,09677181,ROTHENFELS,"Rothenfels, Unterfranken",49.8906,9.591389999999999,Verwaltungsgemeinschaft Marktheidenfeld,97851,09393,1008.0,12.0,MSP,Stadt,6.0,507.0,
9272,16980,09678134,GEROLZHOFEN,Gerolzhofen,49.9,10.35,Verwaltungsgemeinschaft Gerolzhofen,97447,09382,6709.0,18.0,SW,Stadt,6.0,269.0,
9295,13792,09679114,AUB,"Aub, Unterfranken",49.55,10.0667,Verwaltungsgemeinschaft Aub,97239,09335,1589.0,18.0,WÜ,Stadt,6.0,273.0,
9299,16020,09679124,EIBELSTADT,Eibelstadt,49.7333,10.0,Verwaltungsgemeinschaft Eibelstadt,97246,09303,2873.0,7.0,WÜ,Stadt,6.0,273.0,
9325,22047,09679170,OCHSENFURT,"Ochsenfurt, Unterfranken",49.65,10.0833,,97199,09331,11522.0,64.0,WÜ,Stadt,6.0,273.0,
9332,23238,09679182,ROETTINGEN,"Röttingen, Unterfranken",49.5103,9.971110000000001,Verwaltungsgemeinschaft Röttingen,97285,09338,1667.0,27.0,WÜ,Stadt,6.0,273.0,
9348,248,09761,AUGSBURG,Augsburg,48.3667,10.8833,,,,,147.0,A,Stadt,5.0,169.0,
9349,13810,09761000,AUGSBURG,Augsburg,48.3667,10.8833,,"86150,86152,86153,86154,86156,86157,86159,86161,86163,86165,86167,86169,86179,86199",0821,267836.0,147.0,A,Stadt,6.0,248.0,
9350,252,09762,KAUFBEUREN,Kaufbeuren,47.8833,10.6167,,,,,40.0,KF,Stadt,5.0,169.0,
9351,19157,09762000,KAUFBEUREN,Kaufbeuren,47.8833,10.6167,,87600,08341,42295.0,40.0,KF,Stadt,6.0,252.0,
9352,255,09763,KEMPTEN,Kempten (Allgäu),47.7167,10.3167,,,,,63.0,KE,Stadt,5.0,169.0,
9353,19199,09763000,KEMPTEN,Kempten (Allgäu),47.7167,10.3167,,"87435,87437,87439",0831,61454.0,63.0,KE,Stadt,6.0,255.0,
9354,259,09764,MEMMINGEN,Memmingen,47.9833,10.1667,,,,,70.0,MM,Stadt,5.0,169.0,
9355,20818,09764000,MEMMINGEN,Memmingen,47.9833,10.1667,,87700,08331,41125.0,70.0,MM,Stadt,6.0,259.0,
9359,13442,09771113,AICHACH,Aichach an der Paar,48.4667,11.1333,,86551,08251,20882.0,93.0,AIC,Stadt,6.0,476.0,
9363,16685,09771130,FRIEDBERG,"Friedberg, Bayern",48.35,10.9833,,86316,0821,29364.0,81.0,AIC,Stadt,6.0,476.0,
9387,14627,09772125,BOBINGEN,Bobingen,48.2667,10.8333,,86399,08234,16651.0,50.0,A,Stadt,6.0,479.0,
9396,16989,09772147,GERSTHOFEN,Gersthofen,48.4167,10.8833,,86368,0821,20253.0,34.0,A,Stadt,6.0,479.0,
9405,19525,09772163,KOENIGSBRUNN,Königsbrunn bei Augsburg,48.2667,10.8833,,86343,08231,27643.0,18.0,A,Stadt,6.0,479.0,
9414,21546,09772184,NEUSAESS,Neusäß,48.4,10.8333,,86356,0821,21858.0,25.0,A,Stadt,6.0,479.0,
9418,23992,09772200,SCHWABMUENCHEN,Schwabmünchen,48.1833,10.75,,86830,08232,13153.0,56.0,A,Stadt,6.0,479.0,
9419,24439,09772202,STADTBERGEN,Stadtbergen,48.3667,10.85,,86391,0821,14673.0,12.0,A,Stadt,6.0,479.0,
9436,15629,09773125,DILLINGEN,Dillingen an der Donau,48.5667,10.4833,,89407,09071,18697.0,76.0,DLG,Stadt,6.0,482.0,
9438,17686,09773136,GUNDELFINGEN,Gundelfingen an der Donau,48.55,10.3667,Verwaltungsgemeinschaft Gundelfingen an der Donau,89423,09073,7854.0,54.0,DLG,Stadt,6.0,482.0,
9440,18424,09773139,HOECHSTAEDT,Höchstädt an der Donau,48.6,10.55,Verwaltungsgemeinschaft Höchstädt an der Donau,89420,09074,6765.0,37.0,DLG,Stadt,6.0,482.0,
9443,20019,09773144,LAUINGEN,Lauingen (Donau),48.5667,10.4333,,89415,09072,10967.0,44.0,DLG,Stadt,6.0,482.0,
9451,26000,09773182,WERTINGEN,Wertingen,48.55,10.6833,Verwaltungsgemeinschaft Wertingen,86637,08272,8860.0,52.0,DLG,Stadt,6.0,482.0,
