ID,DATE,ELEMENT,VALUE,MFLAG,QFLAG,SFLAG,OBSTIME,ID,LATITUDE,LONGITUDE,ELEVATION,STATE,NAME,GSN_FLAG,HCN_CRN_FLAG,WMO_ID,COLUMN_9,COLUMN_10,COLUMN_11,COLUMN_12
"ASN00008095","20190108","TMAX","400","","","a","","ASN00008095","-285.367","1.155.142","268.0","MULLEWA","94411","","","","","","",""
"ASN00008095","20190109","TMAX","380","","","a","","ASN00008095","-285.367","1.155.142","268.0","MULLEWA","94411","","","","","","",""
"ASN00008095","20190110","TMAX","346","","","a","","ASN00008095","-285.367","1.155.142","268.0","MULLEWA","94411","","","","","","",""
"ASN00008137","20190111","TMAX","337","","","a","","ASN00008137","-308.917","1.167.186","283.0","WONGAN","HILLS","94622","","","","","",""
"ASN00008137","20190101","TMAX","388","","","a","","ASN00008137","-308.917","1.167.186","283.0","WONGAN","HILLS","94622","","","","","",""
"ASN00008137","20190102","TMAX","319","","","a","","ASN00008137","-308.917","1.167.186","283.0","WONGAN","HILLS","94622","","","","","",""
"ASN00008137","20190103","TMAX","278","","","a","","ASN00008137","-308.917","1.167.186","283.0","WONGAN","HILLS","94622","","","","","",""
"ASN00008137","20190104","TMAX","278","","","a","","ASN00008137","-308.917","1.167.186","283.0","WONGAN","HILLS","94622","","","","","",""
"ASN00008137","20190105","TMAX","350","","","a","","ASN00008137","-308.917","1.167.186","283.0","WONGAN","HILLS","94622","","","","","",""
"ASN00008137","20190106","TMAX","385","","","a","","ASN00008137","-308.917","1.167.186","283.0","WONGAN","HILLS","94622","","","","","",""
"ASN00008137","20190107","TMAX","390","","","a","","ASN00008137","-308.917","1.167.186","283.0","WONGAN","HILLS","94622","","","","","",""
"ASN00008137","20190108","TMAX","348","","","a","","ASN00008137","-308.917","1.167.186","283.0","WONGAN","HILLS","94622","","","","","",""
"ASN00008137","20190109","TMAX","360","","","a","","ASN00008137","-308.917","1.167.186","283.0","WONGAN","HILLS","94622","","","","","",""
"ASN00008137","20190110","TMAX","337","","","a","","ASN00008137","-308.917","1.167.186","283.0","WONGAN","HILLS","94622","","","","","",""
"ASN00008251","20190111","TMAX","327","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190101","TMAX","277","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190102","TMAX","265","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190103","TMAX","295","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190104","TMAX","306","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190105","TMAX","374","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190106","TMAX","376","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190107","TMAX","366","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190108","TMAX","308","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190109","TMAX","301","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008251","20190110","TMAX","301","","","a","","ASN00008251","-277.119","1.141.650","6.0","KALBARRI","94401","","","","","","",""
"ASN00008290","20190111","TMAX","263","","","a","","ASN00008290","-283.008","1.135.936","02. Feb","NORTH","ISLAND","94405","","","","","",""
"ASN00008290","20190101","TMAX","261","","","a","","ASN00008290","-283.008","1.135.936","02. Feb","NORTH","ISLAND","94405","","","","","",""
"ASN00008290","20190102","TMAX","265","","","a","","ASN00008290","-283.008","1.135.936","02. Feb","NORTH","ISLAND","94405","","","","","",""
"ASN00008290","20190103","TMAX","247","","","a","","ASN00008290","-283.008","1.135.936","02. Feb","NORTH","ISLAND","94405","","","","","",""
"ASN00008290","20190104","TMAX","242","","","a","","ASN00008290","-283.008","1.135.936","02. Feb","NORTH","ISLAND","94405","","","","","",""
"ASN00008290","20190105","TMAX","264","","","a","","ASN00008290","-283.008","1.135.936","02. Feb","NORTH","ISLAND","94405","","","","","",""
"ASN00008290","20190106","TMAX","270","","","a","","ASN00008290","-283.008","1.135.936","02. Feb","NORTH","ISLAND","94405","","","","","",""
"ASN00008290","20190107","TMAX","254","","","a","","ASN00008290","-283.008","1.135.936","02. Feb","NORTH","ISLAND","94405","","","","","",""
"ASN00008290","20190108","TMAX","264","","","a","","ASN00008290","-283.008","1.135.936","02. Feb","NORTH","ISLAND","94405","","","","","",""
"ASN00008290","20190109","TMAX","268","","","a","","ASN00008290","-283.008","1.135.936","02. Feb","NORTH","ISLAND","94405","","","","","",""
"ASN00008290","20190110","TMAX","261","","","a","","ASN00008290","-283.008","1.135.936","02. Feb","NORTH","ISLAND","94405","","","","","",""
"ASN00008296","20190111","TMAX","360","","","a","","ASN00008296","-292.039","1.160.247","271.4","MORAWA","AIRPORT","94417","","","","","",""
"ASN00008296","20190101","TMAX","386","","","a","","ASN00008296","-292.039","1.160.247","271.4","MORAWA","AIRPORT","94417","","","","","",""
"ASN00008296","20190102","TMAX","324","","","a","","ASN00008296","-292.039","1.160.247","271.4","MORAWA","AIRPORT","94417","","","","","",""
"ASN00008296","20190103","TMAX","293","","","a","","ASN00008296","-292.039","1.160.247","271.4","MORAWA","AIRPORT","94417","","","","","",""
"ASN00008296","20190104","TMAX","318","","","a","","ASN00008296","-292.039","1.160.247","271.4","MORAWA","AIRPORT","94417","","","","","",""
"ASN00008296","20190105","TMAX","376","","","a","","ASN00008296","-292.039","1.160.247","271.4","MORAWA","AIRPORT","94417","","","","","",""
"ASN00008296","20190106","TMAX","392","","","a","","ASN00008296","-292.039","1.160.247","271.4","MORAWA","AIRPORT","94417","","","","","",""
"ASN00008296","20190107","TMAX","411","","","a","","ASN00008296","-292.039","1.160.247","271.4","MORAWA","AIRPORT","94417","","","","","",""
"ASN00008296","20190108","TMAX","397","","","a","","ASN00008296","-292.039","1.160.247","271.4","MORAWA","AIRPORT","94417","","","","","",""
"ASN00008296","20190109","TMAX","383","","","a","","ASN00008296","-292.039","1.160.247","271.4","MORAWA","AIRPORT","94417","","","","","",""
"ASN00008296","20190110","TMAX","361","","","a","","ASN00008296","-292.039","1.160.247","271.4","MORAWA","AIRPORT","94417","","","","","",""
"ASN00008297","20190111","TMAX","338","","","a","","ASN00008297","-302.761","1.166.714","324.5","DALWALLINU","95629","","","","","","",""
"ASN00008297","20190101","TMAX","396","","","a","","ASN00008297","-302.761","1.166.714","324.5","DALWALLINU","95629","","","","","","",""
"ASN00008297","20190102","TMAX","315","","","a","","ASN00008297","-302.761","1.166.714","324.5","DALWALLINU","95629","","","","","","",""
"ASN00008297","20190103","TMAX","277","","","a","","ASN00008297","-302.761","1.166.714","324.5","DALWALLINU","95629","","","","","","",""
"ASN00008297","20190104","TMAX","282","","","a","","ASN00008297","-302.761","1.166.714","324.5","DALWALLINU","95629","","","","","","",""
"ASN00008297","20190105","TMAX","359","","","a","","ASN00008297","-302.761","1.166.714","324.5","DALWALLINU","95629","","","","","","",""
"ASN00008297","20190106","TMAX","380","","","a","","ASN00008297","-302.761","1.166.714","324.5","DALWALLINU","95629","","","","","","",""
"ASN00008297","20190107","TMAX","391","","","a","","ASN00008297","-302.761","1.166.714","324.5","DALWALLINU","95629","","","","","","",""
"ASN00008297","20190108","TMAX","370","","","a","","ASN00008297","-302.761","1.166.714","324.5","DALWALLINU","95629","","","","","","",""
"ASN00008297","20190109","TMAX","359","","","a","","ASN00008297","-302.761","1.166.714","324.5","DALWALLINU","95629","","","","","","",""
"ASN00008297","20190110","TMAX","343","","","a","","ASN00008297","-302.761","1.166.714","324.5","DALWALLINU","95629","","","","","","",""
"ASN00009021","20190111","TMAX","282","","","a","","ASN00009021","-319.275","1.159.764","15. Apr","PERTH","AIRPORT","94610","","","","","",""
"ASN00009021","20190101","TMAX","341","","","a","","ASN00009021","-319.275","1.159.764","15. Apr","PERTH","AIRPORT","94610","","","","","",""
"ASN00009021","20190102","TMAX","246","","","a","","ASN00009021","-319.275","1.159.764","15. Apr","PERTH","AIRPORT","94610","","","","","",""
"ASN00009021","20190103","TMAX","245","","","a","","ASN00009021","-319.275","1.159.764","15. Apr","PERTH","AIRPORT","94610","","","","","",""
"ASN00009021","20190104","TMAX","255","","","a","","ASN00009021","-319.275","1.159.764","15. Apr","PERTH","AIRPORT","94610","","","","","",""
"ASN00009021","20190105","TMAX","327","","","a","","ASN00009021","-319.275","1.159.764","15. Apr","PERTH","AIRPORT","94610","","","","","",""
"ASN00009021","20190106","TMAX","367","","","a","","ASN00009021","-319.275","1.159.764","15. Apr","PERTH","AIRPORT","94610","","","","","",""
"ASN00009021","20190107","TMAX","325","","","a","","ASN00009021","-319.275","1.159.764","15. Apr","PERTH","AIRPORT","94610","","","","","",""
"ASN00009021","20190108","TMAX","339","","","a","","ASN00009021","-319.275","1.159.764","15. Apr","PERTH","AIRPORT","94610","","","","","",""
"ASN00009021","20190109","TMAX","315","","","a","","ASN00009021","-319.275","1.159.764","15. Apr","PERTH","AIRPORT","94610","","","","","",""
"ASN00009021","20190110","TMAX","261","","","a","","ASN00009021","-319.275","1.159.764","15. Apr","PERTH","AIRPORT","94610","","","","","",""
"ASN00009037","20190111","TMAX","333","","","a","","ASN00009037","-303.381","1.155.394","275.0","BADGINGARRA","RESEARCH","STN","94603","","","","",""
"ASN00009037","20190101","TMAX","321","","","a","","ASN00009037","-303.381","1.155.394","275.0","BADGINGARRA","RESEARCH","STN","94603","","","","",""
"ASN00009037","20190102","TMAX","274","","","a","","ASN00009037","-303.381","1.155.394","275.0","BADGINGARRA","RESEARCH","STN","94603","","","","",""
"ASN00009037","20190103","TMAX","258","","","a","","ASN00009037","-303.381","1.155.394","275.0","BADGINGARRA","RESEARCH","STN","94603","","","","",""
"ASN00009037","20190104","TMAX","281","","","a","","ASN00009037","-303.381","1.155.394","275.0","BADGINGARRA","RESEARCH","STN","94603","","","","",""
"ASN00009037","20190105","TMAX","359","","","a","","ASN00009037","-303.381","1.155.394","275.0","BADGINGARRA","RESEARCH","STN","94603","","","","",""
"ASN00009037","20190106","TMAX","364","","","a","","ASN00009037","-303.381","1.155.394","275.0","BADGINGARRA","RESEARCH","STN","94603","","","","",""
"ASN00009037","20190107","TMAX","364","","","a","","ASN00009037","-303.381","1.155.394","275.0","BADGINGARRA","RESEARCH","STN","94603","","","","",""
"ASN00009037","20190108","TMAX","370","","","a","","ASN00009037","-303.381","1.155.394","275.0","BADGINGARRA","RESEARCH","STN","94603","","","","",""
"ASN00009037","20190109","TMAX","361","","","a","","ASN00009037","-303.381","1.155.394","275.0","BADGINGARRA","RESEARCH","STN","94603","","","","",""
"ASN00009037","20190110","TMAX","309","","","a","","ASN00009037","-303.381","1.155.394","275.0","BADGINGARRA","RESEARCH","STN","94603","","","","",""
"ASN00009053","20190111","TMAX","311","","","a","","ASN00009053","-316.669","1.160.189","40.0","PEARCE","RAAF","94612","","","","","",""
"ASN00009053","20190101","TMAX","361","","","a","","ASN00009053","-316.669","1.160.189","40.0","PEARCE","RAAF","94612","","","","","",""
"ASN00009053","20190102","TMAX","277","","","a","","ASN00009053","-316.669","1.160.189","40.0","PEARCE","RAAF","94612","","","","","",""
"ASN00009053","20190103","TMAX","255","","","a","","ASN00009053","-316.669","1.160.189","40.0","PEARCE","RAAF","94612","","","","","",""
"ASN00009053","20190104","TMAX","266","","","a","","ASN00009053","-316.669","1.160.189","40.0","PEARCE","RAAF","94612","","","","","",""
"ASN00009053","20190105","TMAX","345","","","a","","ASN00009053","-316.669","1.160.189","40.0","PEARCE","RAAF","94612","","","","","",""
"ASN00009053","20190106","TMAX","377","","","a","","ASN00009053","-316.669","1.160.189","40.0","PEARCE","RAAF","94612","","","","","",""
"ASN00009053","20190107","TMAX","358","","","a","","ASN00009053","-316.669","1.160.189","40.0","PEARCE","RAAF","94612","","","","","",""
"ASN00009053","20190108","TMAX","348","","","a","","ASN00009053","-316.669","1.160.189","40.0","PEARCE","RAAF","94612","","","","","",""
"ASN00009053","20190109","TMAX","348","","","a","","ASN00009053","-316.669","1.160.189","40.0","PEARCE","RAAF","94612","","","","","",""
"ASN00009053","20190110","TMAX","284","","","a","","ASN00009053","-316.669","1.160.189","40.0","PEARCE","RAAF","94612","","","","","",""
"ASN00018115","20190109","TMAX","202","","","a","","ASN00018115","-353.365","1.361.174","32.0","NEPTUNE","ISLAND","94804","","","","","",""
"ASN00018115","20190103","TMAX","297","","","a","","ASN00018115","-353.365","1.361.174","32.0","NEPTUNE","ISLAND","94804","","","","","",""
"ASN00018115","20190104","TMAX","215","","","a","","ASN00018115","-353.365","1.361.174","32.0","NEPTUNE","ISLAND","94804","","","","","",""
"ASN00018115","20190105","TMAX","214","","","a","","ASN00018115","-353.365","1.361.174","32.0","NEPTUNE","ISLAND","94804","","","","","",""
"ASN00018115","20190106","TMAX","208","","","a","","ASN00018115","-353.365","1.361.174","32.0","NEPTUNE","ISLAND","94804","","","","","",""
"ASN00018115","20190107","TMAX","217","","","a","","ASN00018115","-353.365","1.361.174","32.0","NEPTUNE","ISLAND","94804","","","","","",""
"ASN00018115","20190108","TMAX","218","","","a","","ASN00018115","-353.365","1.361.174","32.0","NEPTUNE","ISLAND","94804","","","","","",""
"ASN00009106","20190109","TMAX","315","","","a","","ASN00009106","-320.486","1.159.839","10.0","GOSNELLS","CITY","95604","","","","","",""
"ASN00009106","20190101","TMAX","332","","","a","","ASN00009106","-320.486","1.159.839","10.0","GOSNELLS","CITY","95604","","","","","",""
"ASN00009106","20190105","TMAX","334","","","a","","ASN00009106","-320.486","1.159.839","10.0","GOSNELLS","CITY","95604","","","","","",""
"ASN00009106","20190106","TMAX","365","","","a","","ASN00009106","-320.486","1.159.839","10.0","GOSNELLS","CITY","95604","","","","","",""
"ASN00009106","20190107","TMAX","340","","","a","","ASN00009106","-320.486","1.159.839","10.0","GOSNELLS","CITY","95604","","","","","",""
"ASN00009106","20190108","TMAX","328","","","a","","ASN00009106","-320.486","1.159.839","10.0","GOSNELLS","CITY","95604","","","","","",""
"ASN00009111","20190110","TMAX","258","","","a","","ASN00009111","-324.400","1.160.744","286.0","KARNET","95614","","","","","","",""
"ASN00009111","20190102","TMAX","215","","","a","","ASN00009111","-324.400","1.160.744","286.0","KARNET","95614","","","","","","",""
"ASN00009111","20190103","TMAX","210","","","a","","ASN00009111","-324.400","1.160.744","286.0","KARNET","95614","","","","","","",""
"ASN00009111","20190104","TMAX","239","","","a","","ASN00009111","-324.400","1.160.744","286.0","KARNET","95614","","","","","","",""
"ASN00009111","20190105","TMAX","308","","","a","","ASN00009111","-324.400","1.160.744","286.0","KARNET","95614","","","","","","",""
"ASN00009111","20190106","TMAX","345","","","a","","ASN00009111","-324.400","1.160.744","286.0","KARNET","95614","","","","","","",""
"ASN00009111","20190107","TMAX","338","","","a","","ASN00009111","-324.400","1.160.744","286.0","KARNET","95614","","","","","","",""
"ASN00009111","20190108","TMAX","285","","","a","","ASN00009111","-324.400","1.160.744","286.0","KARNET","95614","","","","","","",""
"ASN00009111","20190109","TMAX","315","","","a","","ASN00009111","-324.400","1.160.744","286.0","KARNET","95614","","","","","","",""
"ASN00009114","20190111","TMAX","243","","","a","","ASN00009114","-310.164","1.153.300","4.0","LANCELIN","95606","","","","","","",""
"ASN00009114","20190101","TMAX","240","","","a","","ASN00009114","-310.164","1.153.300","4.0","LANCELIN","95606","","","","","","",""
"ASN00009114","20190102","TMAX","240","","","a","","ASN00009114","-310.164","1.153.300","4.0","LANCELIN","95606","","","","","","",""
"ASN00009114","20190103","TMAX","230","","","a","","ASN00009114","-310.164","1.153.300","4.0","LANCELIN","95606","","","","","","",""
"ASN00009114","20190104","TMAX","225","","","a","","ASN00009114","-310.164","1.153.300","4.0","LANCELIN","95606","","","","","","",""
"ASN00009114","20190105","TMAX","300","","","a","","ASN00009114","-310.164","1.153.300","4.0","LANCELIN","95606","","","","","","",""
"ASN00009114","20190106","TMAX","310","","","a","","ASN00009114","-310.164","1.153.300","4.0","LANCELIN","95606","","","","","","",""
"ASN00009114","20190107","TMAX","250","","","a","","ASN00009114","-310.164","1.153.300","4.0","LANCELIN","95606","","","","","","",""
"ASN00009114","20190108","TMAX","282","","","a","","ASN00009114","-310.164","1.153.300","4.0","LANCELIN","95606","","","","","","",""
"ASN00009114","20190109","TMAX","256","","","a","","ASN00009114","-310.164","1.153.300","4.0","LANCELIN","95606","","","","","","",""
"ASN00009114","20190110","TMAX","235","","","a","","ASN00009114","-310.164","1.153.300","4.0","LANCELIN","95606","","","","","","",""
"ASN00009131","20190111","TMAX","258","","","a","","ASN00009131","-303.081","1.150.311","01. Jun","JURIEN","BAY","95600","","","","","",""
"ASN00009131","20190101","TMAX","257","","","a","","ASN00009131","-303.081","1.150.311","01. Jun","JURIEN","BAY","95600","","","","","",""
"ASN00009131","20190102","TMAX","257","","","a","","ASN00009131","-303.081","1.150.311","01. Jun","JURIEN","BAY","95600","","","","","",""
"ASN00009131","20190103","TMAX","248","","","a","","ASN00009131","-303.081","1.150.311","01. Jun","JURIEN","BAY","95600","","","","","",""
"ASN00009131","20190104","TMAX","260","","","a","","ASN00009131","-303.081","1.150.311","01. Jun","JURIEN","BAY","95600","","","","","",""
"ASN00009131","20190105","TMAX","338","","","a","","ASN00009131","-303.081","1.150.311","01. Jun","JURIEN","BAY","95600","","","","","",""
"ASN00009131","20190106","TMAX","287","","","a","","ASN00009131","-303.081","1.150.311","01. Jun","JURIEN","BAY","95600","","","","","",""
"ASN00009131","20190107","TMAX","266","","","a","","ASN00009131","-303.081","1.150.311","01. Jun","JURIEN","BAY","95600","","","","","",""
"ASN00009131","20190108","TMAX","321","","","a","","ASN00009131","-303.081","1.150.311","01. Jun","JURIEN","BAY","95600","","","","","",""
"ASN00009131","20190109","TMAX","284","","","a","","ASN00009131","-303.081","1.150.311","01. Jun","JURIEN","BAY","95600","","","","","",""
"ASN00009131","20190110","TMAX","258","","","a","","ASN00009131","-303.081","1.150.311","01. Jun","JURIEN","BAY","95600","","","","","",""
"ASN00009172","20190111","TMAX","266","","","a","","ASN00009172","-321.011","1.158.794","30.0","JANDAKOT","AERO","94609","","","","","",""
"ASN00009172","20190101","TMAX","320","","","a","","ASN00009172","-321.011","1.158.794","30.0","JANDAKOT","AERO","94609","","","","","",""
"ASN00009172","20190102","TMAX","239","","","a","","ASN00009172","-321.011","1.158.794","30.0","JANDAKOT","AERO","94609","","","","","",""
"ASN00009172","20190103","TMAX","234","","","a","","ASN00009172","-321.011","1.158.794","30.0","JANDAKOT","AERO","94609","","","","","",""
"ASN00009172","20190104","TMAX","240","","","a","","ASN00009172","-321.011","1.158.794","30.0","JANDAKOT","AERO","94609","","","","","",""
"ASN00009172","20190105","TMAX","318","","","a","","ASN00009172","-321.011","1.158.794","30.0","JANDAKOT","AERO","94609","","","","","",""
"ASN00009172","20190106","TMAX","349","","","a","","ASN00009172","-321.011","1.158.794","30.0","JANDAKOT","AERO","94609","","","","","",""
"ASN00009172","20190107","TMAX","319","","","a","","ASN00009172","-321.011","1.158.794","30.0","JANDAKOT","AERO","94609","","","","","",""
"ASN00009172","20190109","TMAX","301","","","a","","ASN00009172","-321.011","1.158.794","30.0","JANDAKOT","AERO","94609","","","","","",""
"ASN00009172","20190110","TMAX","252","","","a","","ASN00009172","-321.011","1.158.794","30.0","JANDAKOT","AERO","94609","","","","","",""
"ASN00009178","20190111","TMAX","301","","","a","","ASN00009178","-314.628","1.158.642","73.0","GINGIN","AERO","95612","","","","","",""
"ASN00009178","20190101","TMAX","347","","","a","","ASN00009178","-314.628","1.158.642","73.0","GINGIN","AERO","95612","","","","","",""
"ASN00009178","20190102","TMAX","265","","","a","","ASN00009178","-314.628","1.158.642","73.0","GINGIN","AERO","95612","","","","","",""
"ASN00009178","20190103","TMAX","240","","","a","","ASN00009178","-314.628","1.158.642","73.0","GINGIN","AERO","95612","","","","","",""
"ASN00009178","20190104","TMAX","258","","","a","","ASN00009178","-314.628","1.158.642","73.0","GINGIN","AERO","95612","","","","","",""
"ASN00009178","20190105","TMAX","343","","","a","","ASN00009178","-314.628","1.158.642","73.0","GINGIN","AERO","95612","","","","","",""
"ASN00009178","20190106","TMAX","377","","","a","","ASN00009178","-314.628","1.158.642","73.0","GINGIN","AERO","95612","","","","","",""
"ASN00009178","20190107","TMAX","340","","","a","","ASN00009178","-314.628","1.158.642","73.0","GINGIN","AERO","95612","","","","","",""
"ASN00009178","20190108","TMAX","343","","","a","","ASN00009178","-314.628","1.158.642","73.0","GINGIN","AERO","95612","","","","","",""
"ASN00009178","20190109","TMAX","339","","","a","","ASN00009178","-314.628","1.158.642","73.0","GINGIN","AERO","95612","","","","","",""
"ASN00009178","20190110","TMAX","274","","","a","","ASN00009178","-314.628","1.158.642","73.0","GINGIN","AERO","95612","","","","","",""
"ASN00009193","20190111","TMAX","232","","","a","","ASN00009193","-320.069","1.155.022","43.1","ROTTNEST","ISLAND","94602","","","","","",""
"ASN00009193","20190101","TMAX","269","","","a","","ASN00009193","-320.069","1.155.022","43.1","ROTTNEST","ISLAND","94602","","","","","",""
"ASN00009193","20190102","TMAX","239","","","a","","ASN00009193","-320.069","1.155.022","43.1","ROTTNEST","ISLAND","94602","","","","","",""
"ASN00009193","20190103","TMAX","224","","","a","","ASN00009193","-320.069","1.155.022","43.1","ROTTNEST","ISLAND","94602","","","","","",""
"ASN00009193","20190104","TMAX","221","","","a","","ASN00009193","-320.069","1.155.022","43.1","ROTTNEST","ISLAND","94602","","","","","",""
"ASN00009193","20190105","TMAX","250","","","a","","ASN00009193","-320.069","1.155.022","43.1","ROTTNEST","ISLAND","94602","","","","","",""
"ASN00009193","20190106","TMAX","273","","","a","","ASN00009193","-320.069","1.155.022","43.1","ROTTNEST","ISLAND","94602","","","","","",""
"ASN00009193","20190107","TMAX","250","","","a","","ASN00009193","-320.069","1.155.022","43.1","ROTTNEST","ISLAND","94602","","","","","",""
"ASN00009193","20190108","TMAX","254","","","a","","ASN00009193","-320.069","1.155.022","43.1","ROTTNEST","ISLAND","94602","","","","","",""
"ASN00009193","20190109","TMAX","248","","","a","","ASN00009193","-320.069","1.155.022","43.1","ROTTNEST","ISLAND","94602","","","","","",""
"ASN00009193","20190110","TMAX","238","","","a","","ASN00009193","-320.069","1.155.022","43.1","ROTTNEST","ISLAND","94602","","","","","",""
"ASN00009215","20190111","TMAX","261","","","a","","ASN00009215","-319.558","1.157.619","41.0","SWANBOURNE","94614","","","","","","",""
"ASN00009215","20190101","TMAX","268","","","a","","ASN00009215","-319.558","1.157.619","41.0","SWANBOURNE","94614","","","","","","",""
"ASN00009215","20190102","TMAX","230","","","a","","ASN00009215","-319.558","1.157.619","41.0","SWANBOURNE","94614","","","","","","",""
"ASN00009215","20190103","TMAX","227","","","a","","ASN00009215","-319.558","1.157.619","41.0","SWANBOURNE","94614","","","","","","",""
"ASN00009215","20190104","TMAX","236","","","a","","ASN00009215","-319.558","1.157.619","41.0","SWANBOURNE","94614","","","","","","",""
"ASN00009215","20190105","TMAX","293","","","a","","ASN00009215","-319.558","1.157.619","41.0","SWANBOURNE","94614","","","","","","",""
"ASN00009215","20190106","TMAX","343","","","a","","ASN00009215","-319.558","1.157.619","41.0","SWANBOURNE","94614","","","","","","",""
"ASN00009215","20190107","TMAX","264","","","a","","ASN00009215","-319.558","1.157.619","41.0","SWANBOURNE","94614","","","","","","",""
"ASN00009215","20190108","TMAX","314","","","a","","ASN00009215","-319.558","1.157.619","41.0","SWANBOURNE","94614","","","","","","",""
"ASN00009215","20190109","TMAX","288","","","a","","ASN00009215","-319.558","1.157.619","41.0","SWANBOURNE","94614","","","","","","",""
"ASN00009225","20190111","TMAX","275","","","a","","ASN00009225","-319.192","1.158.728","24. Sep","PERTH","METRO","94608","","","","","",""
"ASN00009225","20190101","TMAX","325","","","a","","ASN00009225","-319.192","1.158.728","24. Sep","PERTH","METRO","94608","","","","","",""
"ASN00009225","20190102","TMAX","238","","","a","","ASN00009225","-319.192","1.158.728","24. Sep","PERTH","METRO","94608","","","","","",""
"ASN00009225","20190103","TMAX","238","","","a","","ASN00009225","-319.192","1.158.728","24. Sep","PERTH","METRO","94608","","","","","",""
"ASN00009225","20190104","TMAX","242","","","a","","ASN00009225","-319.192","1.158.728","24. Sep","PERTH","METRO","94608","","","","","",""
"ASN00009225","20190105","TMAX","325","","","a","","ASN00009225","-319.192","1.158.728","24. Sep","PERTH","METRO","94608","","","","","",""
"ASN00009225","20190106","TMAX","364","","","a","","ASN00009225","-319.192","1.158.728","24. Sep","PERTH","METRO","94608","","","","","",""
"ASN00009225","20190107","TMAX","322","","","a","","ASN00009225","-319.192","1.158.728","24. Sep","PERTH","METRO","94608","","","","","",""
"ASN00009225","20190108","TMAX","331","","","a","","ASN00009225","-319.192","1.158.728","24. Sep","PERTH","METRO","94608","","","","","",""
"ASN00009225","20190109","TMAX","312","","","a","","ASN00009225","-319.192","1.158.728","24. Sep","PERTH","METRO","94608","","","","","",""
"ASN00009225","20190110","TMAX","255","","","a","","ASN00009225","-319.192","1.158.728","24. Sep","PERTH","METRO","94608","","","","","",""
"ASN00009240","20190111","TMAX","285","","","a","","ASN00009240","-320.056","1.161.364","384.0","BICKLEY","95610","","","","","","",""
"ASN00009240","20190101","TMAX","334","","","a","","ASN00009240","-320.056","1.161.364","384.0","BICKLEY","95610","","","","","","",""
"ASN00009240","20190102","TMAX","224","","","a","","ASN00009240","-320.056","1.161.364","384.0","BICKLEY","95610","","","","","","",""
"ASN00009240","20190103","TMAX","212","","","a","","ASN00009240","-320.056","1.161.364","384.0","BICKLEY","95610","","","","","","",""
"ASN00009240","20190104","TMAX","238","","","a","","ASN00009240","-320.056","1.161.364","384.0","BICKLEY","95610","","","","","","",""
"ASN00009240","20190105","TMAX","309","","","a","","ASN00009240","-320.056","1.161.364","384.0","BICKLEY","95610","","","","","","",""
"ASN00009240","20190106","TMAX","344","","","a","","ASN00009240","-320.056","1.161.364","384.0","BICKLEY","95610","","","","","","",""
"ASN00009240","20190107","TMAX","333","","","a","","ASN00009240","-320.056","1.161.364","384.0","BICKLEY","95610","","","","","","",""
"ASN00009240","20190108","TMAX","309","","","a","","ASN00009240","-320.056","1.161.364","384.0","BICKLEY","95610","","","","","","",""
"ASN00009240","20190109","TMAX","311","","","a","","ASN00009240","-320.056","1.161.364","384.0","BICKLEY","95610","","","","","","",""
"ASN00009240","20190110","TMAX","254","","","a","","ASN00009240","-320.056","1.161.364","384.0","BICKLEY","95610","","","","","","",""
"ASN00009256","20190111","TMAX","238","","","a","","ASN00009256","-322.433","1.156.839","6.0","GARDEN","ISLAND","HSF","95607","","","","",""
"ASN00009256","20190101","TMAX","253","","","a","","ASN00009256","-322.433","1.156.839","6.0","GARDEN","ISLAND","HSF","95607","","","","",""
"ASN00009256","20190102","TMAX","231","","","a","","ASN00009256","-322.433","1.156.839","6.0","GARDEN","ISLAND","HSF","95607","","","","",""
"ASN00009256","20190103","TMAX","210","","","a","","ASN00009256","-322.433","1.156.839","6.0","GARDEN","ISLAND","HSF","95607","","","","",""
"ASN00009256","20190104","TMAX","231","","","a","","ASN00009256","-322.433","1.156.839","6.0","GARDEN","ISLAND","HSF","95607","","","","",""
"ASN00009256","20190105","TMAX","271","","","a","","ASN00009256","-322.433","1.156.839","6.0","GARDEN","ISLAND","HSF","95607","","","","",""
